券種,組み合わせ,配当,人気
単勝,7,290,2
複勝,7,170,3
複勝,2,130,1
複勝,6,1550,13
枠連,2-4,330,1
馬連,2-7,380,1
ワイド,2-7,280,1
ワイド,6-7,4170,41
ワイド,2-6,4150,39
馬単,7-2,680,1
3連複,2-6-7,9600,31
3連単,7-2-6,21790,64
