コーナー,通過順
2コーナー,"3,2,4,11,7,5,13,(6,8),9,10,1,12"
3コーナー,"3,7,4,11,5,2,9,6,(8,13),10,12,1"
4コーナー,"3,7,4,11,5,9,2,6,13,8,10,1,12"
