券種,組み合わせ,配当,人気
単勝,5,390,2
複勝,5,140,2
複勝,13,180,3
複勝,3,130,1
枠連,4-8,1320,7
馬連,5-13,1820,5
ワイド,5-13,590,5
ワイド,3-5,270,1
ワイド,3-13,340,2
馬単,5-13,3580,11
3連複,3-5-13,1520,1
3連単,5-13-3,10910,16
