着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,フェルメール,牡5,56.0,和田譲治,1:42.9,,1,3.5,40.3,大井 福田真広,504(0)
2,8,12,グリークトレジャー,牡4,56.0,本田正重,1:42.9,アタマ,10,31.4,40.3,大井 田中正人,451(-2)
3,5,5,ナイトウォーリア,牡4,56.0,西啓太,1:43.1,1.1/4,5,8.6,40.5,大井 田中正人,465(+8)
4,5,6,スペイスフォース,牡7,56.0,藤田凌,1:43.4,1.1/2,11,40.5,40.0,大井 橋本和馬,506(+4)
5,3,3,ボラボラフレイバー,牡6,56.0,達城龍次,1:43.5,クビ,6,10.9,40.3,大井 月岡健二,462(+4)
6,7,10,ビリーヴアンドラン,牡4,56.0,藤本現暉,1:44.0,2.1/2,7,11.8,41.1,大井 高橋清顕,509(+2)
7,8,11,ダイヤノエース,牡4,56.0,笹川翼,1:44.3,1.3/4,4,7.1,41.4,大井 真島大輔,545(+5)
8,6,8,マニス,牝4,51.0,▲杉山海波,1:45.5,6,9,19.6,42.4,大井 栗田泰昌,423(+17)
9,7,9,カレンマウラー,牡5,56.0,新原周馬,1:45.5,クビ,12,208.6,41.3,大井 堀江仁,482(+2)
10,1,1,アクアジェット,牡4,56.0,矢野貴之,1:45.5,クビ,2,5.6,42.3,大井 宗形竹見,464(-4)
11,2,2,スズノハマヤ,セ6,56.0,御神本訓,1:45.6,クビ,8,12.1,42.5,大井 福田真広,470(-1)
12,6,7,ユウユウスターリー,牝8,54.0,安藤洋一,1:46.1,2.1/2,3,6.0,43.4,大井 月岡健二,436(+6)
