券種,組み合わせ,配当,人気
単勝,8,110,1
複勝,8,100,1
複勝,4,160,3
複勝,6,290,6
枠連,4-8,540,2
馬連,4-8,500,3
ワイド,4-8,250,3
ワイド,6-8,520,7
ワイド,4-6,1560,14
馬単,8-4,650,2
3連複,4-6-8,2510,8
3連単,8-4-6,4280,15
