券種,組み合わせ,配当,人気
単勝,9,200,1
複勝,9,110,1
複勝,12,170,3
複勝,5,130,2
枠連,5-7,680,2
馬連,9-12,870,2
ワイド,9-12,340,2
ワイド,5-9,230,1
ワイド,5-12,450,4
馬単,9-12,1490,3
3連複,5-9-12,1100,1
3連単,9-12-5,4990,4
