券種,組み合わせ,配当,人気
単勝,8,120,1
複勝,8,110,1
複勝,4,1260,8
複勝,11,280,6
枠連,4-7,4080,9
馬連,4-8,3410,9
ワイド,4-8,1620,16
ワイド,8-11,330,5
ワイド,4-11,3610,23
馬単,8-4,4630,11
3連複,4-8-11,11080,28
3連単,8-4-11,27580,66
