着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,ドレインザスワンプ,牝3,51.0,▲西優哉,1:26.9,,2,9.0,38.4,大井 村上頼章,467(+4)
2,6,9,クインズアトリア,牝5,55.0,本田正重,1:27.4,2.1/2,8,56.6,38.8,大井 佐宗応和,499(-3)
3,1,1,ナンセイスコピオン,牝6,55.0,笹川翼,1:27.5,3/4,1,1.2,38.4,大井 米田英世,463(+3)
4,3,3,ビップクララ,牝4,53.0,野畑凌,1:27.7,3/4,10,98.4,37.0,大井 荒井朋弘,447(-17)
5,4,5,ナックジャスパー,牝6,53.0,高橋昭平,1:27.7,クビ,9,62.6,38.1,大井 立花伸,488(-3)
6,5,7,バイアホーン,牝4,55.0,藤本現暉,1:27.8,クビ,7,50.6,38.4,大井 月岡健二,425(-3)
7,2,2,ハボタン,牝3,54.0,千田洋,1:27.8,クビ,11,98.8,37.5,大井 大宮和也,430(+7)
8,5,6,マオノジーニー,牝4,55.0,西啓太,1:28.5,3.1/2,6,34.9,36.6,大井 橋本和馬,480(0)
9,8,13,ニンリル,牝4,54.0,☆谷内貫太,1:28.6,3/4,12,164.8,38.6,大井 嶋田幸晴,478(+2)
10,7,11,サンピアノソナタ,牝5,55.0,藤田凌,1:28.8,1,4,13.9,39.9,大井 澤佳宏,470(-5)
11,8,12,サントグラール,牝5,53.0,本橋孝太,1:28.9,クビ,13,218.8,39.0,大井 蛯名雄太,459(-4)
12,7,10,ニジノカナタニ,牝4,55.0,江里口裕,1:29.5,3,5,16.2,40.8,大井 上杉昌宏,467(0)
13,6,8,スタールビーピアス,牝3,54.0,和田譲治,1:30.3,4,3,9.3,41.1,大井 月岡健二,397(+4)
