コーナー,通過順
2コーナー,"1,(2,5),(3,6,8,9),7,10,4"
3コーナー,"(1,2,5,10),9,(3,6),7,8=4"
4コーナー,"1,2,(5,10)-(3,9),(7,6)=8,4"
