券種,組み合わせ,配当,人気
単勝,12,200,1
複勝,12,120,1
複勝,8,260,5
複勝,10,480,7
枠連,6-8,730,3
馬連,8-12,1340,4
ワイド,8-12,540,6
ワイド,10-12,770,11
ワイド,8-10,2690,25
馬単,12-8,2020,6
3連複,8-10-12,6490,22
3連単,12-8-10,20740,65
