着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,10,ケンブラック,牡2,54.0,藤本現暉,1:28.3,,1,1.8,40.5,大井 高橋清顕,500(+6)
2,2,2,オレンジルシファー,牡2,54.0,菅原涼太,1:29.0,3.1/2,3,7.5,39.7,大井 小野寺晋,481(+6)
3,3,3,グレーヌドスタール,牡2,54.0,西啓太,1:29.0,アタマ,4,9.5,41.2,大井 穂刈隆志,463(+3)
4,6,7,キョウエイアカギ,牡2,54.0,藤田凌,1:29.2,3/4,2,2.5,41.4,大井 阪本一栄,463(+1)
5,4,4,ユウユウメルツェン,牝2,54.0,達城龍次,1:29.3,クビ,7,98.5,40.1,大井 大宮和也,452(+3)
6,8,12,フレンドトネール,牡2,54.0,鷹見陸,1:30.4,5,8,194.6,40.7,大井 上杉昌宏,467(+10)
7,7,9,アウン,牡2,54.0,矢野貴之,1:30.6,3/4,6,86.5,40.7,大井 上杉昌宏,467(-9)
8,1,1,ユウユウザローズ,牝2,54.0,岡村健司,1:31.5,4,10,252.2,41.2,大井 高岩孝敏,386(0)
9,6,8,コールアップ,牡2,54.0,佐野遥久,1:31.8,1.3/4,12,394.8,40.3,大井 高岩孝敏,482(+6)
10,5,6,デストロイヤー,牡2,54.0,野畑凌,1:31.8,ハナ,11,315.5,40.7,大井 嶋田幸晴,482(+4)
11,5,5,カミコ,牝2,54.0,本田正重,1:32.0,3/4,9,197.4,42.3,大井 阪本一栄,484(+3)
中止,8,11,モンロワ,牡2,54.0,和田譲治,,,5,22.8,,大井 大宮和也,511(+12)
