券種,組み合わせ,配当,人気
単勝,3,160,1
複勝,3,110,1
複勝,12,190,4
複勝,2,500,8
枠連,3-8,510,2
馬連,3-12,520,1
ワイド,3-12,280,2
ワイド,2-3,1060,14
ワイド,2-12,2090,23
馬単,3-12,790,1
3連複,2-3-12,4610,13
3連単,3-12-2,10610,24
