馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ショウサンレックス,牡6,藤田凌,大井・立花伸,差し,8.8,4,4,C2七 八,38.2,451(+4),大井,185,中25週,,Y,0,フリオーソ,ゴールドアリュール,
2,1,ゴールドブレイン,牡8,石川倭,大井・蛯名雄太,差し,4.9,3,1,C3一 二,36.7,527(+1),大井,22,中2週,,,0,タイムパラドックス,ボストンハーバー,
3,2,アイアンバイブル,セ4,安藤洋,大井・福永敏,先行,14.7,6,4,3歳一 二,39.4,509(-2),大井,16,中1週,,,0,バトルプラン,ダイワメジャー,
4,2,インヘリタンスエス,牡5,菅原涼,大井・堀千亜樹,差し,34.7,11,4,C215(C216),39.4,506(+6),大井,22,中2週,,,0,ビッグアーサー,シンボリクリスエス,
5,3,ロクスマリアンヌ,牝7,西啓太,大井・橋本和馬,逃げ,4.6,2,7,C2九 (C2十),41.5,448(-9),大井,18,中2週,,,0,ディープスカイ,ゴールドヘイロー,
6,3,ルイーサ,牝6,矢野貴,大井・鷹見浩,差し,11.4,5,3,C212(C213),37.8,479(+1),大井,21,中2週,,,0,ニシケンモノノフ,マンハッタンカフェ,
7,4,アソス,牡6,服部茂,大井・月岡健二,差し,131.9,14,5,アマゾン(C2九),38.1,440(-25),大井,86,中11週,,,0,ワールドエース,エンパイアメーカー,
8,4,ジョンノコトバ,セ4,千田洋,大井・朝倉実,差し,423.2,16,7,3歳一 二,38.7,457(-1),大井,16,中1週,,,0,モーニン,サンデーサイレンス,
9,5,ミキノカラクリバコ,牡8,江里口,大井・村上頼章,差し,28.3,10,5,C2九 (C2十),40.0,541(+10),大井,158,中22週,,,0,タイムパラドックス,パーソナルラッシュ,
10,5,レモンアイカー,牝6,高橋優,大井・澤佳宏,差し,77.5,13,8,C2七 八,38.3,507(0),大井,17,中1週,,,0,サトノクラウン,ゴールドアリュール,
11,6,ピックアンドロール,牡5,野畑凌,大井・鷹見浩,差し,15.3,8,2,トム・ア(C216),38.6,487(+7),大井,22,中2週,,,0,レイデオロ,ゼンノロブロイ,
12,6,ボンマティ,牝4,谷内貫,大井・嶋田幸晴,差し,236.9,15,10,3歳一 二,39.1,497(0),大井,16,中1週,,,0,サトノクラウン,Elusive Quality,
13,7,エレパイオ,牝4,鷹見陸,大井・宗形竹見,差し,3.6,1,11,3歳未勝利,37.1,515(+21),東京,258,中36週,Y,Y,3,ロードカナロア,Siyouni,
14,7,タカノドリーム,牡7,御神本,大井・栗田裕光,先行,14.8,7,9,C2九 (C2十),39.3,513(-1),大井,18,中2週,,,0,アドマイヤムーン,タップダンスシチー,
15,8,プラウドメアリー,牝4,藤本現,大井・赤嶺亮,差し,27.6,9,3,3歳三 四,37.4,431(0),大井,17,中1週,,,0,ルーラーシップ,スウェプトオーヴァーボード,
16,8,エムオーナイナー,牡8,新原周,大井・高岩孝敏,差し,39.7,12,6,C215(C216),39.0,473(-3),大井,22,中2週,,,0,アドマイヤムーン,ゼンノロブロイ,
