券種,組み合わせ,配当,人気
単勝,6,1200,5
複勝,6,160,4
複勝,8,100,2
複勝,1,110,1
馬連,6-8,860,4
ワイド,6-8,300,4
ワイド,1-6,410,6
ワイド,1-8,120,1
馬単,6-8,2470,10
3連複,1-6-8,750,3
3連単,6-8-1,7160,28
