着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,12,ソニックスター,セ5,54.0,笹川翼,1:24.7,,1,2.3,36.0,大井 藤田輝信,530(+1)
2,2,3,フルム,セ7,56.0,和田譲治,1:25.1,2,2,2.9,36.7,大井 渡辺和雄,499(-4)
3,1,2,ナスティウェザー,牡5,56.0,本田正重,1:25.6,2.1/2,4,11.3,36.8,大井 坂井英光,476(+1)
4,4,8,ドリームビリーバー,牡7,56.0,藤本現暉,1:26.5,4,8,29.7,37.4,大井 阪本一栄,473(-3)
5,1,1,フジユージーン,牡5,53.0,▲杉山海波,1:26.6,1/2,7,18.9,37.2,大井 岡野尚光,594(-10)
6,5,10,ハデスキーパー,牡8,56.0,岡村健司,1:26.8,1,14,154.8,37.0,大井 堀千亜樹,517(-1)
7,3,6,リコールガー,牡6,54.0,澤田龍哉,1:26.8,クビ,3,10.4,38.3,大井 荒山勝徳,537(-1)
8,7,13,ライラボンド,牡7,56.0,野畑凌,1:26.9,1/2,5,12.0,37.8,船橋 新井清重,529(-1)
9,7,14,バハルダール,セ7,56.0,藤田凌,1:27.1,1,10,64.6,37.0,大井 藤田輝信,519(+5)
10,3,5,モズリッキー,牡7,56.0,町田直希,1:27.1,ハナ,11,79.6,38.0,浦和 繁田健一,482(+3)
11,6,11,ロイヤルペガサス,牡9,56.0,達城龍次,1:27.2,1/2,9,46.3,38.3,大井 宗形竹見,550(-1)
12,5,9,ワンダーランド,牡6,56.0,本橋孝太,1:27.7,2.1/2,6,17.2,37.9,船橋 林正人,471(-3)
13,4,7,マンダリンヒーロー,牡6,56.0,安藤洋一,1:27.9,1,12,80.8,37.6,大井 藤田輝信,506(+20)
14,8,15,タマモダイジョッキ,牡8,56.0,新原周馬,1:28.1,1,13,81.3,38.6,川崎 林隆之,495(-2)
15,2,4,カールスバート,牡8,56.0,西啓太,1:28.3,1.1/4,15,331.7,38.2,船橋 斉藤敏,483(-4)
16,8,16,マースインディ,牡11,56.0,福原杏,1:29.1,4,16,355.2,39.2,大井 阪本一栄,476(-2)
