着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,ココナッツガーデン,セ5,56.0,藤本現暉,1:42.5,,1,2.6,37.6,大井 荒山勝徳,431(-2)
2,4,4,ヘニングセン,牡4,56.0,安藤洋一,1:42.9,2,3,6.9,38.2,大井 藤田輝信,484(-1)
3,1,1,ニシノシークレット,牡6,56.0,達城龍次,1:43.1,1.1/4,5,9.5,38.0,大井 市村誠,511(+8)
4,7,8,ラブリールチア,牝4,54.0,矢野貴之,1:43.3,3/4,2,3.0,38.5,大井 福永敏,522(+9)
5,7,7,バレル,牡7,56.0,西啓太,1:43.3,ハナ,4,8.4,38.3,大井 堀江仁,478(-4)
6,3,3,グラッブザトップ,牡7,56.0,吉井章,1:44.0,3.1/2,6,14.3,38.6,大井 的場直之,575(-13)
7,8,9,コパノマデリン,牝4,54.0,町田直希,1:44.2,1,8,33.4,39.4,大井 松浦裕之,454(0)
8,6,6,ユーヒナタ,牝6,54.0,野畑凌,1:44.4,1,7,15.8,38.6,大井 村上頼章,479(0)
9,5,5,イチニチショチョウ,牡5,56.0,菅原涼太,1:45.0,3,9,102.0,39.7,大井 嶋田幸晴,495(-3)
10,8,10,チューウィー,牝7,54.0,東原悠善,1:45.1,1/2,10,216.0,39.5,大井 佐々木忠,477(+4)
