馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ラブラブフォー,牝4,杉山海,大井・荒井朋弘,逃げ,22.1,5,5,C1五 六,39.0,493(+3),大井,24,中2週,,,0,ラブリーデイ,クロフネ,
2,2,ヤマノウォーリア,牡6,藤本現,大井・佐々木洋,差し,65.3,8,7,大手門特(C1三),38.4,496(-1),大井,23,中2週,,,0,エスポワールシチー,フォーティナイナー,
3,3,オースミメッシーナ,牝7,高野誠,大井・鷹見浩,差し,61.0,7,6,大手門特(C1三),39.1,478(+3),大井,23,中2週,,,0,シニスターミニスター,フジキセキ,
4,4,ロッキンミー,牝4,高橋優,大井・松浦裕之,差し,90.2,10,11,C1五 六,38.1,448(+4),大井,24,中2週,,,0,スクリーンヒーロー,フジキセキ,
5,4,クイーンオブソウル,牝6,仲原大,大井・高野毅,追込,349.4,13,12,河津桜特(C1C2),40.4,487(-13),大井,24,中2週,,,0,マインドユアビスケッツ,ダイワメジャー,
6,5,ジャイヴトーク,牝4,御神本,大井・荒山勝徳,先行,2.0,1,1,C1五 六,38.6,465(+9),大井,24,中2週,,,0,モーニン,マンハッタンカフェ,
7,5,エイシンラセーヌ,牝4,達城龍,大井・堀千亜樹,差し,4.5,3,2,大手門特(C1三),38.0,475(+1),大井,23,中2週,,,0,ミスターメロディ,サウスヴィグラス,
8,6,レーベンヘルツ,牡5,遠藤健,大井・遠藤茂,差し,197.8,12,5,大手門特(C1三),38.5,482(+4),大井,23,中2週,,,0,スワーヴリチャード,クロフネ,
9,6,ワンウェイ,牡5,野畑凌,大井・松浦裕之,差し,3.1,2,1,C1五 六,36.7,532(+5),大井,101,中13週,,,0,ジャスタウェイ,アドマイヤムーン,
10,7,コーゲンシルバー,牡5,石川駿,大井・井上弘之,差し,42.3,6,10,C1五 六,38.5,480(+1),大井,24,中2週,,,0,インカンテーション,アドマイヤマックス,
11,7,スキャロップ,牡4,江里口,大井・上杉昌宏,差し,13.6,4,8,大手門特(C1三),37.2,464(-2),大井,23,中2週,,,0,エピカリス,スウェプトオーヴァーボード,
12,8,ニンリル,牝4,和田譲,大井・嶋田幸晴,差し,94.1,11,9,大手門特(C1三),38.2,461(-5),大井,23,中2週,,,0,ルヴァンスレーヴ,ハードスパン,
13,8,アトラスライズ,牝5,安藤洋,大井・鷹見浩,差し,86.4,9,10,C1二 (C1三),38.8,453(+4),大井,23,中2週,,,0,モーニン,マンハッタンカフェ,
