券種,組み合わせ,配当,人気
単勝,6,1450,4
複勝,6,190,4
複勝,1,160,3
複勝,10,100,1
枠連,1-3,3650,13
馬連,1-6,5290,12
ワイド,1-6,910,10
ワイド,6-10,270,3
ワイド,1-10,270,2
馬単,6-1,10700,24
3連複,1-6-10,1690,5
3連単,6-1-10,28570,79
