コーナー,通過順
1コーナー,"2,6,10,3,(7,14),9,5,8,1,12,13,4,11"
2コーナー,"2,6,10,3,14,7,5,9,8,1,12,13,4,11"
3コーナー,"10,4,(6,14),9,5,7,1,8,3,2,13,12,11"
4コーナー,"10,4,6,14,9,5,7,1,8,3,12,13,11,2"
