馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,エスプリワールド,牡4,野畑凌,大井・澤佳宏,差し,39.4,8,3,黎明賞(C1),37.6,456(-3),大井,17,中1週,,,0,トゥザワールド,スキャン,
2,2,ヘイシリン,セ7,笹川翼,大井・福田真広,先行,3.5,2,3,リマンド(C1五),38.5,511(0),大井,15,中1週,,,0,メイショウボーラー,バゴ,
3,3,アイルビリーヴ,牡4,藤田凌,大井・藤田輝信,逃げ,14.8,6,13,3歳未勝利,40.6,498(+48),札幌,145,中20週,Y,,3,オルフェーヴル,アドマイヤムーン,
4,4,バースフラワー,牝4,和田譲,大井・中道啓二,差し,71.5,11,8,ベルモン(C1八),39.1,451(-8),大井,16,中1週,,,0,ビッグアーサー,ヴァーミリアン,
5,5,ヤンノカステップ,牝6,達城龍,大井・鷹見浩,差し,15.0,7,4,シトリン(C1C2),39.1,421(0),大井,44,中5週,,,0,サトノクラウン,チチカステナンゴ,
6,5,マドモアゼルレンヌ,牝5,鷹見陸,大井・阪本一栄,逃げ,8.2,4,2,ベルモン(C1八),38.1,447(+6),大井,16,中1週,,,0,フリオーソ,アフリート,
7,6,コーゲンシルバー,牡5,石川駿,大井・井上弘之,差し,8.2,5,5,リマンド(C1五),38.5,483(-2),大井,15,中1週,,,0,インカンテーション,アドマイヤマックス,
8,6,ショウナンカチドキ,牡4,本田正,大井・坂井英光,先行,2.8,1,5,3歳未勝利,38.2,488(+34),中山,374,中52週,Y,Y,3,マクフィ,キングカメハメハ,
9,7,バレル,牡7,西啓太,大井・堀江仁,差し,6.2,3,13,3歳以上1勝クラス,40.0,486(-4),京都,46,中6週,Y,,2,シルバーステート,プリサイスエンド,
10,7,リッキーフェイス,牝5,高橋優,大井・澤佳宏,差し,51.9,9,9,C1二 (C1三),39.2,478(0),大井,154,中21週,,,0,ダノンレジェンド,バゴ,
11,8,アユツリー,牝4,,大井・月岡健二,差し,53.3,10,14,C1五 六,43.6,431(-11),大井,44,中5週,,,2,キズナ,Arch,
12,8,カヴァス,セ9,中山遥,大井・赤嶺本浩,差し,197.6,12,8,黎明賞(C1),38.0,496(+2),大井,17,中1週,,,0,カレンブラックヒル,サクラバクシンオー,
