コーナー,通過順
1コーナー,"(1,3),8,(2,7)-(4,6)-5"
2コーナー,"(1,3),8,(2,7),4,(5,6)"
3コーナー,"(1,3),8,(2,7),(4,5)-6"
4コーナー,"(1,3),2,8,7,(4,5)-6"
