馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ガンモレジェンド,牡6,菅原涼,大井・栗田泰昌,追込,74.8,13,3,ウェルカ(B2B3),38.0,426(+3),大井,14,中1週,,,0,カレンブラックヒル,チチカステナンゴ,
2,2,スリーキングス,牡4,笹川翼,大井・荒山勝徳,差し,4.6,3,1,金毘羅坂(B3),39.1,512(+16),大井,131,中18週,,,2,エピファネイア,War Front,
3,2,トランジェント,牝5,澤田龍,大井・田中正人,先行,22.8,8,2,芋洗坂賞(B3),39.5,478(+5),大井,14,中1週,,,0,ニューイヤーズデイ,Bernardini,
4,3,スミソニアン,牡8,鷹見陸,大井・宗形竹見,追込,340.0,15,5,銀嶺賞競(B1B2),39.4,460(+2),大井,11,中1週,,,0,ホッコータルマエ,アドマイヤムーン,
5,3,ブルマリンシェール,牡6,谷内貫,大井・佐野謙二,差し,8.6,4,4,,39.7,504(+11),大井,32,中4週,,,0,ヴァンセンヌ,ソングオブウインド,
6,4,グロリオサ,牡6,安藤洋,大井・嶋田幸晴,差し,57.3,10,1,芋洗坂賞(B3),38.8,447(-1),大井,14,中1週,,,0,インカンテーション,ディープスカイ,
7,4,セイエイ,牡4,吉井章,大井・的場直之,先行,3.0,1,2,,38.2,494(+10),大井,166,中23週,,,0,エスポワールシチー,マイネルセレクト,
8,5,マイネルボンバー,牡6,福原杏,大井・阪本一栄,先行,74.2,12,7,ウェルカ(B2B3),39.3,490(+2),大井,14,中1週,,,0,コパノリッキー,Hesabull,
9,5,ファーガス,牡7,服部茂,大井・月岡健二,差し,72.7,11,5,ブルージ(B1B2),39.8,486(+3),大井,53,中7週,,,0,フリオーソ,ブライアンズタイム,
10,6,ボニーマジェスティ,牡7,御神本,大井・福永敏,差し,38.4,9,1,鐙坂賞競(B3),38.4,514(+17),大井,168,中23週,,,0,ディーマジェスティ,Cat Thief,
11,6,アレンパ,牡4,藤田凌,大井・澤佳宏,差し,17.3,6,1,コスモポ(B3),40.5,520(+6),大井,31,中3週,,,0,ドレフォン,Medaglia d'Oro,
12,7,サヨノトレイダー,牝7,矢野貴,大井・藤田輝信,差し,4.0,2,3,初夢賞競(B2),37.3,469(+8),大井,12,中1週,,,0,ホッコータルマエ,ワイルドラッシュ,
13,7,トリグラフ,牡7,本田正,大井・福田真広,追込,114.5,14,5,カプリコ(B2),40.3,470(+5),大井,28,中3週,,,0,サトノアラジン,クロフネ,
14,8,マルカンブロンド,牡7,和田譲,大井・高野毅,差し,22.1,7,2,銀嶺賞競(B1B2),39.6,484(-4),大井,11,中1週,,,0,ロージズインメイ,ゴールドアリュール,
15,8,シャドウルパン,牡5,石川倭,大井・荒山勝徳,先行,10.0,5,3,芋洗坂賞(B3),39.9,506(+2),大井,14,中1週,,,0,シニスターミニスター,Lemon Drop Kid,
