券種,組み合わせ,配当,人気
単勝,11,500,2
複勝,11,180,2
複勝,12,130,1
複勝,4,290,6
枠連,6-6,780,4
馬連,11-12,720,1
ワイド,11-12,360,2
ワイド,4-11,1200,18
ワイド,4-12,650,6
馬単,11-12,1610,5
3連複,4-11-12,3010,7
3連単,11-12-4,11460,28
