券種,組み合わせ,配当,人気
単勝,10,120,1
複勝,10,100,1
複勝,3,230,5
複勝,7,240,6
枠連,3-8,440,2
馬連,3-10,460,2
ワイド,3-10,220,1
ワイド,7-10,330,5
ワイド,3-7,1110,11
馬単,10-3,530,2
3連複,3-7-10,1260,3
3連単,10-3-7,2540,4
