券種,組み合わせ,配当,人気
単勝,2,240,2
複勝,2,110,2
複勝,5,210,4
複勝,7,170,3
枠連,2-5,970,3
馬連,2-5,770,3
ワイド,2-5,300,3
ワイド,2-7,270,2
ワイド,5-7,630,10
馬単,2-5,1140,4
3連複,2-5-7,1150,4
3連単,2-5-7,3890,11
