コーナー,通過順
1コーナー,"1-6=8,7,(11,10)-(4,9),3-5"
2コーナー,"1,6=(8,7),(11,10),9=(4,3),5"
2周目3コーナー,"1-6-(11,8,10)-7,9-5-(4,3)"
2周目4コーナー,"(1,6)-11,10,8,9-7,5-(4,3)"
