着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,イデアイゴッソウ,牡5,57.0,秋元耕成,2:07.9,,1,1.4,39.4,浦和 鹿沼良和,475(+4)
2,4,7,アドマイヤエイジア,牡5,55.0,野畑凌,2:08.4,2.1/2,2,3.7,39.9,大井 坂井英光,535(-2)
3,7,12,タイガーチャージ,牡6,57.0,藤本現暉,2:08.6,1.1/4,10,80.1,39.8,大井 鈴木啓之,524(-4)
4,2,2,エイシンピストン,牡8,57.0,安藤洋一,2:08.7,クビ,4,23.1,39.6,大井 藤田輝信,472(+2)
5,4,6,ノーブルゲイル,牡5,57.0,和田譲治,2:08.7,クビ,7,31.8,40.2,大井 佐野謙二,509(+3)
6,2,3,ファーガス,牡7,55.0,笹川翼,2:09.1,2,11,94.2,39.6,大井 月岡健二,481(0)
7,7,13,オーシンロクゼロ,牡5,57.0,矢野貴之,2:09.3,1.1/4,9,43.7,39.6,大井 朝倉実,554(+6)
8,6,10,ラブラブパイロ,牝7,55.0,西啓太,2:09.5,3/4,3,17.8,40.3,大井 荒井朋弘,497(-8)
9,1,1,イルヴェント,牡7,55.0,達城龍次,2:09.5,アタマ,12,101.5,40.1,大井 荒井朋弘,538(+7)
10,5,8,ゴールドバランサー,牡6,57.0,町田直希,2:09.6,1/2,5,24.2,41.3,船橋 林正人,478(+3)
11,5,9,ヒミノフラッシュ,牡8,55.0,高橋昭平,2:10.8,6,15,399.2,42.4,大井 吉井竜一,569(+2)
12,3,5,エコロマーズ,牡5,56.0,☆中山遥人,2:11.2,2,13,119.8,42.2,大井 高橋清顕,501(-6)
13,6,11,マイネルボンバー,牡6,55.0,福原杏,2:12.0,4,6,26.5,43.9,大井 阪本一栄,488(-1)
14,3,4,タンゴノアール,牡5,57.0,御神本訓,2:12.9,4,8,33.9,44.6,大井 上杉昌宏,516(+1)
15,8,14,ミルニュイ,牝7,55.0,藤田凌,2:16.1,大,14,299.6,47.4,大井 田中正人,540(+13)
