馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ミチノシチリア,牡8,達城龍,大井・嶋田幸晴,差し,35.6,6,10,C3一 二,41.2,486(-5),大井,21,中2週,,,0,アイルハヴアナザー,メイショウオウドウ,
2,2,ケイリュウオー,牡5,藤田凌,大井・月岡健二,差し,4.9,3,3,ホーセズ(C2九),38.5,486(-5),大井,275,中38週,,Y,0,カリフォルニアクローム,ゼンノロブロイ,
3,2,ウォーバックス,セ8,岡村健,大井・遠藤茂,差し,123.3,8,9,C3三 四,42.2,465(-2),大井,22,中2週,,,0,ベルシャザール,ファンタスティックライト,
4,3,トップダイヤ,セ6,西啓太,大井・橋本和馬,差し,3.4,2,2,C2十 (C211),40.2,480(-1),大井,24,中2週,,,0,トゥザグローリー,チーフベアハート,
5,3,ニシノコヌカアメ,牝4,西優哉,大井・市村誠,差し,16.8,5,9,プルメリ(C2),41.5,461(+2),大井,25,中3週,,,0,サンダースノー,スペシャルウィーク,
6,4,テルケンユミカブト,牝5,新原周,大井・澤佳宏,追込,205.1,10,8,C3五,39.3,491(-6),大井,23,中2週,,,0,アニマルキングダム,ディープインパクト,
7,4,ゴルデューク,牡4,杉山海,大井・小野寺晋,差し,126.1,9,8,C3三 四,41.5,450(-1),大井,22,中2週,,,0,シュヴァルグラン,サッカーボーイ,
8,5,ファルコンブラック,牝4,高野誠,大井・岡野尚光,差し,243.0,11,13,C3三 四,42.9,456(0),大井,22,中2週,,,0,スマートファルコン,スパイキュール,
9,5,カルサパラストリス,セ4,中山遥,大井・阪本一栄,差し,9.1,4,5,C2八 九,39.3,449(+4),大井,23,中2週,,,0,バゴ,ステイゴールド,
10,6,ベッティーナ,牝5,遠藤健,大井・遠藤茂,追込,352.3,13,11,C3三 四,42.8,454(+6),大井,22,中2週,,,0,リオンディーズ,フレンチデピュティ,
11,6,ジャスティンロング,牡4,笹川翼,大井・宗形竹見,差し,1.9,1,5,夏至賞(C2),41.1,534(-5),大井,22,中2週,,,0,ルヴァンスレーヴ,スペシャルウィーク,
12,7,ラインストライカー,セ7,本村直,大井・鷹見浩,差し,529.8,15,12,C3三 四,42.9,470(-3),大井,22,中2週,,,0,コパノリッキー,シンボリクリスエス,
13,7,ベアウェイトゥゴー,牝5,東原悠,大井・佐々木忠,追込,416.0,14,12,ヘラクレ(C2),40.5,494(+7),大井,21,中2週,,,0,ルーラーシップ,ダイワメジャー,
14,8,ポジターノ,牝4,高橋優,大井・澤佳宏,追込,243.0,12,9,夏至賞(C2),42.9,445(-2),大井,22,中2週,,,0,オルフェーヴル,シンボリクリスエス,
15,8,ガニュメデスレイ,牡9,中村尚,大井・渡辺和雄,差し,121.1,7,6,C3一 二,40.3,433(+2),大井,21,中2週,,,0,オルフェーヴル,メイショウサムソン,
