券種,組み合わせ,配当,人気
単勝,2,1350,6
複勝,2,450,8
複勝,4,420,7
複勝,13,360,5
枠連,1-2,1040,5
馬連,2-4,6220,28
ワイド,2-4,2160,30
ワイド,2-13,1550,19
ワイド,4-13,1440,17
馬単,2-4,12280,54
3連複,2-4-13,21050,79
3連単,2-4-13,99790,347
