券種,組み合わせ,配当,人気
単勝,10,510,3
複勝,10,150,3
複勝,9,110,1
複勝,8,120,2
枠連,8-8,810,2
馬連,9-10,760,3
ワイド,9-10,280,2
ワイド,8-10,300,3
ワイド,8-9,230,1
馬単,10-9,1690,6
3連複,8-9-10,710,1
3連単,10-9-8,5710,11
