券種,組み合わせ,配当,人気
単勝,5,860,4
複勝,5,230,4
複勝,7,150,2
複勝,11,370,6
枠連,3-4,1260,6
馬連,5-7,1450,4
ワイド,5-7,570,5
ワイド,5-11,1750,18
ワイド,7-11,940,8
馬単,5-7,4560,14
3連複,5-7-11,5710,14
3連単,5-7-11,43400,128
