着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,11,シビックドリーム,牡4,56.0,安藤洋一,1:26.7,,2,5.0,38.7,大井 米田英世,520(-5)
2,6,12,ワールドエイム,牝4,54.0,矢野貴之,1:26.7,クビ,1,2.3,37.6,大井 渡辺和雄,501(+4)
3,2,4,プレストステラ,牡6,56.0,本橋孝太,1:26.8,3/4,6,16.8,39.1,大井 鷹見浩,501(-3)
4,3,5,スリーキングス,牡4,56.0,澤田龍哉,1:27.2,2,10,32.5,38.3,大井 荒山勝徳,511(-3)
5,5,9,サヨノトレイダー,牝7,54.0,鷹見陸,1:27.2,ハナ,7,22.6,37.9,大井 藤田輝信,463(+3)
6,7,14,アポロリヤム,セ7,56.0,張田昂,1:27.4,1.1/4,14,158.1,37.5,大井 市村誠,463(+1)
7,7,13,ブーヤカ,セ5,56.0,御神本訓,1:27.6,1,8,24.1,38.9,大井 荒山勝徳,470(+1)
8,4,8,コスモソンジュ,牡5,56.0,和田譲治,1:27.8,3/4,13,123.6,39.4,大井 宗形竹見,438(0)
9,1,2,コーラルキング,牡4,56.0,吉井章,1:27.9,3/4,5,8.7,39.9,大井 鈴木啓之,482(-8)
10,8,15,ガンモレジェンド,牡6,56.0,菅原涼太,1:28.0,クビ,16,221.9,38.3,大井 栗田泰昌,418(-4)
11,4,7,アベニンスマイル,牡5,56.0,横川怜央,1:28.1,1/2,4,8.1,40.3,大井 鈴木啓之,533(-5)
12,8,16,ベンテイガ,セ7,56.0,笹川翼,1:28.5,2,3,6.9,40.4,大井 米田英世,503(-2)
13,5,10,フレンドローマ,牡4,56.0,野畑凌,1:29.0,2.1/2,12,104.6,40.1,大井 上杉昌宏,462(+4)
14,1,1,モンゲーキララ,牝4,53.0,☆中山遥人,1:29.0,クビ,15,184.2,40.4,大井 上杉昌宏,432(-4)
15,3,6,ディージェーサン,牝7,54.0,藤本現暉,1:30.0,5,11,95.3,41.9,大井 蛯名雄太,451(+3)
16,2,3,リシャールケリー,牡6,56.0,山中悠希,1:30.4,2,9,31.2,41.8,大井 中道啓二,521(+15)
