着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ラブミーモンロー,牝3,52.0,笹川翼,1:12.2,,2,4.4,36.7,大井 荒山勝徳,472(0)
2,7,11,カガヤキトップ,牝4,54.0,高橋昭平,1:12.4,1.1/4,7,39.6,36.7,大井 立花伸,437(-6)
3,2,2,サヨノホーチュラス,牡3,54.0,西啓太,1:13.2,4,1,1.7,37.3,大井 坂井英光,481(+1)
4,6,10,ジャスミンツー,牝4,54.0,本橋孝太,1:13.4,1,6,37.8,37.1,大井 米田英世,483(+7)
5,3,3,サブノコイゴコロ,牝5,51.0,▲高橋優,1:13.5,1/2,12,218.7,37.4,大井 鷹見浩,457(-3)
6,4,6,ハッピーゲート,牝4,54.0,町田直希,1:13.7,1,5,31.4,37.7,大井 真島大輔,462(-16)
7,7,12,ベイビーゲート,牡4,56.0,御神本訓,1:13.7,クビ,3,4.5,37.8,大井 田中正人,487(+3)
8,3,4,グラシアレス,牡3,54.0,吉原寛人,1:13.9,1.1/4,4,11.5,37.4,大井 須田和伸,493(0)
9,6,9,フェスティヴルディ,牡5,56.0,本田正重,1:14.8,4,8,41.2,37.9,大井 堀千亜樹,509(+1)
10,5,8,ティーズエナジー,牝5,53.0,☆谷内貫太,1:14.8,ハナ,9,77.5,39.2,大井 嶋田幸晴,450(+2)
11,5,7,レディメローラ,牝6,51.0,▲杉山海波,1:15.0,3/4,13,309.2,38.3,大井 米田英世,429(-3)
12,8,14,アンフォラ,牝6,54.0,菅原涼太,1:15.4,2,14,317.7,39.1,大井 堀千亜樹,480(-1)
13,8,13,ノーブルジーク,牡4,55.0,☆中山遥人,1:16.3,4,11,189.6,39.3,大井 佐野謙二,491(-8)
14,4,5,ゴールドカグヤヒメ,牝3,52.0,鷹見陸,1:16.7,2,10,117.6,40.7,大井 上杉昌宏,484(0)
