コーナー,通過順
1コーナー,"7,9,(2,4,8),6,(1,5)-3"
2コーナー,"7,9,(2,4,8),6,(1,5),3"
3コーナー,"(7,9),8,(2,4),(1,6,5,3)"
4コーナー,"9-(7,2,8)-1-(6,4,3),5"
