着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,オオマサ,牡4,56.0,笹川翼,1:25.8,,1,1.1,37.5,大井 鷹見浩,523(+2)
2,8,9,コーラルキング,牡4,56.0,安藤洋一,1:26.7,4,4,13.8,38.3,大井 鈴木啓之,487(+2)
3,8,10,ココナッツガーデン,セ5,56.0,藤本現暉,1:26.9,1.1/4,3,10.6,38.0,大井 荒山勝徳,433(+2)
4,5,5,ベンテイガ,セ7,56.0,鷹見陸,1:27.0,1/2,5,31.3,38.4,大井 米田英世,496(0)
5,1,1,エルツ,牡6,56.0,和田譲治,1:27.2,1,6,37.5,39.1,大井 月岡健二,504(-2)
6,6,6,アジアジェニファー,牝5,54.0,藤田凌,1:27.7,2.1/2,7,56.0,39.3,大井 阪本一栄,488(+12)
7,7,8,スミソニアン,牡8,53.0,▲小野俊斗,1:27.8,クビ,9,137.7,38.5,大井 宗形竹見,465(+2)
8,7,7,サイアンドコー,セ6,56.0,矢野貴之,1:29.2,7,2,7.3,40.4,大井 荒山勝徳,487(-21)
9,2,2,タッチャブル,牡6,56.0,東原悠善,1:29.4,1,8,64.1,40.2,大井 澤佳宏,526(+8)
取消,4,4,プリメイラ,牝5,54.0,岡村健司,,,,,,大井 村上頼章,
