着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,トロイメライ,牝4,51.0,▲杉山海波,1:01.2,,1,1.6,37.2,大井 高野毅,489(-2)
2,3,3,サカベンクイーン,牝7,54.0,野畑凌,1:01.7,2.1/2,2,3.8,38.1,大井 赤嶺本浩,487(-6)
3,8,11,コノヨルヲトメテヨ,牝4,53.0,☆谷内貫太,1:01.7,クビ,3,7.9,37.1,大井 嶋田幸晴,440(+2)
4,6,7,ブレイブゼウス,牡7,53.0,▲小野俊斗,1:01.9,1,8,64.9,37.1,大井 嶋田幸晴,522(+4)
5,2,2,アイサイト,牝4,54.0,和田譲治,1:01.9,クビ,7,41.9,37.9,大井 福永敏,460(-2)
6,1,1,ラッキーカムカム,牝4,54.0,張田昂,1:02.0,クビ,5,17.6,38.5,大井 橋本和馬,468(-5)
7,8,10,タガノサダフ,牡4,56.0,高野誠毅,1:02.1,1/2,4,13.8,37.9,大井 村上頼章,480(+9)
8,6,6,ドラゴンウィッシュ,セ4,56.0,江里口裕,1:02.1,クビ,9,84.7,36.9,大井 渡辺和雄,480(+4)
9,5,5,タケノリッチ,牝4,54.0,鷹見陸,1:02.3,3/4,11,108.0,38.0,大井 佐野謙二,458(-2)
10,7,9,フラメンタ,牝4,51.0,▲高橋優,1:03.2,4,10,95.6,38.9,大井 吉井竜一,429(-5)
11,4,4,リッチバンケット,牝4,54.0,矢野貴之,1:03.4,1,6,17.7,39.6,大井 鈴木啓之,419(+5)
