着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,8,ドキドキ,牡3,57.0,和田譲治,1:13.0,,3,6.3,37.0,大井 高橋清顕,455(+4)
2,6,9,リスティアワン,牡3,56.0,矢野貴之,1:13.2,1,4,12.1,37.0,大井 鷹見浩,504(+1)
3,1,1,エイシンミラーミ,牝3,54.0,藤田凌,1:13.6,2,1,1.6,36.9,大井 荒山勝徳,464(-5)
4,7,11,フランキングライン,牡3,56.0,野畑凌,1:13.6,アタマ,8,55.9,37.5,川崎 秋山直之,424(0)
5,4,5,オレユウタヤン,牡3,56.0,藤本現暉,1:13.6,アタマ,5,17.3,36.7,大井 蛯名雄太,470(-8)
6,2,2,ファインブレード,牡3,56.0,笹川翼,1:13.6,アタマ,7,51.1,36.6,大井 佐宗応和,454(-6)
7,8,13,グラシアレス,牡3,56.0,鷹見陸,1:13.7,3/4,10,111.0,36.5,大井 須田和伸,493(+2)
8,7,10,ドライブミーホーム,牡3,55.0,☆中山遥人,1:13.9,1,6,30.4,36.1,大井 橋本和馬,435(0)
9,3,3,バーバリオン,牡3,56.0,安藤洋一,1:14.1,1.1/4,2,3.9,37.7,大井 坂井英光,445(-10)
10,5,6,エゴンウレア,牝3,54.0,吉井章,1:14.9,4,9,77.7,38.3,船橋 矢野義幸,442(+17)
11,4,4,ナポレオンバディ,牡3,56.0,山中悠希,1:15.4,2.1/2,12,224.5,38.0,大井 中道啓二,516(+27)
12,5,7,ネイビーシンデレラ,牝3,54.0,西啓太,1:15.8,2,11,136.3,39.1,浦和 鹿沼良和,462(-8)
13,8,12,オールインアリス,牝3,51.0,▲山本大翔,1:15.9,1/2,13,391.6,37.5,船橋 渋谷信博,374(-3)
