券種,組み合わせ,配当,人気
単勝,4,320,2
複勝,4,120,2
複勝,3,120,1
複勝,12,200,4
枠連,3-3,470,1
馬連,3-4,390,1
ワイド,3-4,190,1
ワイド,4-12,560,6
ワイド,3-12,470,5
馬単,4-3,870,2
3連複,3-4-12,1200,2
3連単,4-3-12,4320,6
