着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,12,トレインザマインド,セ4,57.0,御神本訓,1:56.2,,2,2.2,37.3,美浦 中舘英二,534(-14)
2,4,6,ストラニエーロ,牝4,55.0,本田正重,1:56.4,1.1/4,8,35.8,37.9,美浦 尾関知人,453(+1)
3,4,5,ベンテイガ,セ7,57.0,笹川翼,1:56.5,クビ,7,33.1,38.1,大井 米田英世,498(-5)
4,5,8,コスモフレディ,牡5,57.0,丹内祐次,1:57.2,3.1/2,4,12.5,38.6,美浦 水野貴広,481(+4)
5,8,14,アスタールテニウム,牡5,57.0,E.シャ,1:58.1,4,10,65.3,37.4,栗東 橋田宜長,519(-3)
6,3,4,ミエノサンダー,牡6,57.0,西啓太,1:58.2,1/2,6,23.6,39.8,大井 坂井英光,510(+1)
7,7,11,ハニートースト,牡6,57.0,矢野貴之,1:58.2,クビ,9,42.0,38.3,大井 藤田輝信,496(+3)
8,1,1,イエローブリック,牡4,57.0,横山武史,1:58.2,アタマ,3,12.5,39.0,栗東 奥村豊,540(+10)
9,2,2,セイエイ,牡4,57.0,吉井章,1:58.3,1/2,1,2.2,39.7,大井 的場直之,498(+1)
10,6,10,モズユウガ,牡7,57.0,石川駿介,1:58.8,2.1/2,12,121.2,39.3,大井 松浦裕之,513(+1)
11,5,7,アレンパ,牡4,57.0,吉原寛人,1:59.1,1.1/2,5,21.1,38.8,大井 澤佳宏,522(+2)
12,3,3,トリグラフ,牡7,57.0,石川倭,1:59.2,1/2,13,187.9,38.4,大井 福田真広,467(-3)
13,6,9,レイリ,牡7,57.0,藤本現暉,1:59.7,2.1/2,14,284.3,39.0,大井 上杉昌宏,541(-5)
14,8,13,エースアビリティ,牡5,57.0,野畑凌,2:00.2,2.1/2,11,98.6,39.1,大井 福永敏,494(+5)
