着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,モリデンステルス,牡6,56.0,矢野貴之,1:28.1,,1,2.0,38.1,大井 鈴木啓之,493(+6)
2,6,8,チャダルクン,牡5,56.0,藤本現暉,1:28.1,クビ,4,13.0,37.9,大井 赤嶺本浩,531(-10)
3,7,10,プレストステラ,牡6,56.0,本橋孝太,1:28.1,クビ,7,29.0,38.3,大井 鷹見浩,509(+1)
4,6,7,コスモブライヤー,牡7,56.0,桑村真明,1:28.4,1.3/4,6,18.6,37.6,大井 栗田裕光,506(-7)
5,7,9,ヨゾラノムコウニ,牡5,56.0,江里口裕,1:28.6,3/4,11,256.3,38.5,大井 上杉昌宏,503(-1)
6,5,5,ニシノシークレット,牡6,56.0,達城龍次,1:28.8,1.1/4,5,17.2,38.6,大井 市村誠,506(-1)
7,2,2,フェスティヴルディ,牡5,56.0,本田正重,1:28.9,1/2,2,3.1,38.9,大井 堀千亜樹,504(-11)
8,5,6,ワールドエンパイア,牡5,56.0,新原周馬,1:29.1,3/4,10,228.1,38.6,大井 蛯名雄太,502(+6)
9,1,1,トチノヒーロー,セ8,56.0,岡村健司,1:29.1,ハナ,12,439.3,38.2,大井 嶋田幸晴,435(0)
10,4,4,コリエドール,牝4,54.0,笹川翼,1:29.3,1,3,5.7,39.5,大井 藤田輝信,448(-6)
11,8,11,イチニチショチョウ,牡5,55.0,☆谷内貫太,1:29.5,1,9,114.4,39.5,大井 嶋田幸晴,503(-2)
12,3,3,レイニングキャット,牡5,56.0,野畑凌,1:30.9,7,8,53.9,41.1,大井 久保杉隆,515(+4)
