着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,フレンドリーシップ,牝4,55.0,吉井章,1:00.1,,6,29.4,35.9,大井 嶋田幸晴,444(+3)
2,4,4,レーヴレジェンド,牡4,54.0,▲西優哉,1:00.3,1.1/4,3,9.5,37.1,大井 澤佳宏,497(-3)
3,6,7,ラッキーカムカム,牝4,53.0,西啓太,1:00.4,1/2,12,96.9,37.1,大井 橋本和馬,466(-2)
4,6,8,ティーズアペックス,牝6,54.0,☆谷内貫太,1:00.7,1.3/4,9,54.1,36.8,大井 嶋田幸晴,440(-11)
5,5,5,アンモニャイト,牝4,55.0,達城龍次,1:00.7,ハナ,10,71.5,36.4,大井 鷹見浩,470(+1)
6,7,9,マドモアゼルレンヌ,牝5,55.0,佐野遥久,1:00.7,ハナ,11,77.4,37.5,大井 阪本一栄,453(+5)
7,5,6,マジシャンガール,牝4,55.0,矢野貴之,1:00.7,アタマ,1,1.9,36.9,大井 佐宗応和,507(+6)
8,7,10,サウンドクラージュ,牡5,57.0,江里口裕,1:00.8,1/2,2,2.4,37.1,大井 鈴木啓之,500(-1)
9,2,2,ニンリル,牝4,55.0,野畑凌,1:00.9,クビ,8,39.8,36.2,大井 嶋田幸晴,479(-4)
10,8,12,タガノサダフ,牡4,52.0,▲木澤奨,1:01.4,2.1/2,5,26.1,37.7,大井 村上頼章,471(+9)
11,8,11,アオイコウキ,牡6,57.0,高橋昭平,1:01.5,1/2,4,24.5,37.4,大井 市村誠,517(+11)
12,1,1,サカベンクイーン,牝7,53.0,藤本現暉,1:01.8,1.3/4,7,33.6,37.7,大井 赤嶺亮,481(+6)
