コーナー,通過順
2コーナー,"(6,9),3-(1,10),4,7,2,(5,8)"
3コーナー,"(6,9),10,7,3,4,1,(2,8),5"
4コーナー,"(6,9),10,7-3-(1,4),(5,2,8)"
