コーナー,通過順
1コーナー,"11,9,16,5,8,13,6,3,15,10,12-(1,14),7,2,4"
2コーナー,"11,9,16,5,8,13,3,6,15,10,12-1,14,7,2,4"
3コーナー,"11,(9,16),13,8,5,6,3,10,15,1,12,14,7,4,2"
4コーナー,"11,16,8,(9,13),1,6,10,5,3,(15,12),14,7,(2,4)"
