券種,組み合わせ,配当,人気
単勝,9,180,1
複勝,9,120,2
複勝,4,110,1
複勝,6,560,8
枠連,4-8,210,1
馬連,4-9,230,1
ワイド,4-9,140,1
ワイド,6-9,1170,15
ワイド,4-6,1000,13
馬単,9-4,420,1
3連複,4-6-9,2610,7
3連単,9-4-6,6650,20
