券種,組み合わせ,配当,人気
単勝,11,310,1
複勝,11,190,2
複勝,2,360,6
複勝,6,590,10
枠連,2-7,2350,12
馬連,2-11,3630,14
ワイド,2-11,1390,17
ワイド,6-11,1640,18
ワイド,2-6,4840,54
馬単,11-2,4370,14
3連複,2-6-11,16530,64
3連単,11-2-6,60390,191
