着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,9,ヤサカスター,牡4,56.0,藤本現暉,1:42.1,,1,1.2,38.6,大井 鷹見浩,530(-3)
2,2,2,キュアフローラ,牝4,54.0,藤田凌,1:43.1,5,3,11.0,39.4,大井 中道啓二,457(+4)
3,4,6,ボラボラフレイバー,牡6,56.0,吉井章,1:43.1,クビ,7,51.3,38.9,大井 月岡健二,455(-6)
4,5,8,ニジノカナタニ,牝4,54.0,江里口裕,1:43.3,1.1/4,4,19.2,40.1,大井 上杉昌宏,466(0)
5,4,5,ピンネシリ,牡5,55.0,☆谷内貫太,1:43.7,2,5,22.3,39.8,大井 真島大輔,506(-2)
6,8,13,フタバサクセス,牡4,56.0,西啓太,1:43.9,1,8,58.5,39.6,大井 鷹見浩,450(-2)
7,5,7,カレーウドン,牡5,55.0,☆中山遥人,1:44.0,3/4,6,24.5,39.6,大井 佐野謙二,495(-1)
8,6,10,フロントドア,牡4,56.0,鷹見陸,1:44.3,1.3/4,12,156.4,41.0,大井 阪本一栄,476(-5)
9,3,4,ヨシノローズ,牝7,54.0,中村尚平,1:44.6,1.1/2,11,143.0,40.9,大井 渡辺和雄,475(-5)
10,3,3,バジルフレイバー,牝8,54.0,東原悠善,1:44.6,クビ,13,307.3,40.5,大井 井上弘之,469(-3)
11,8,14,アリーバ,牝5,54.0,高橋昭平,1:44.7,1/2,10,142.2,40.3,大井 立花伸,446(+4)
12,7,11,ファーストフォルテ,牡5,56.0,新原周馬,1:44.8,クビ,9,63.1,40.3,大井 蛯名雄太,478(+9)
13,1,1,ブラヴォケラトプス,牡4,56.0,和田譲治,1:44.9,3/4,2,7.0,41.0,大井 赤嶺亮,509(-8)
14,7,12,アジアパテック,牡4,56.0,菅原涼太,1:45.3,2,14,384.1,42.0,大井 堀千亜樹,510(+4)
