馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アシセバイラ,牝5,藤本現,大井・高橋清顕,差し,4.3,2,3,C2四 (C2五),38.2,495(+1),大井,21,中2週,,,0,マインドユアビスケッツ,トワイニング,
2,2,シルエットライド,牡4,新原周,大井・蛯名雄太,差し,20.2,7,4,C2七 (C2八),38.2,452(+1),大井,23,中2週,,,0,メイショウボーラー,ブライアンズタイム,
3,3,クアッズ,セ4,石川駿,大井・納谷和玖,差し,73.5,11,7,子どもの(C2三),41.4,481(+14),大井,133,中18週,,,0,スノードラゴン,クロフネ,
4,3,ミネノブルー,牡4,和田譲,大井・赤嶺亮,差し,22.3,8,3,C2四 (C2五),39.8,519(+6),大井,21,中2週,,,0,モーニン,スマートファルコン,
5,4,レディーキラー,牡4,高野誠,大井・渡部則夫,追込,152.4,13,,,0.0,479(+9),大井,57,中7週,,,0,コパノリッキー,フジキセキ,
6,4,ラピダニーニャ,牝5,本田正,大井・堀千亜樹,先行,9.9,5,5,C2 選抜,38.4,468(+6),大井,35,中4週,,,0,ドレフォン,Leroidesanimaux,
7,5,キテツ,牡4,吉井章,大井・吉井竜一,差し,7.2,3,4,C2六 七,38.2,453(-9),大井,36,中4週,,,0,ダノンレジェンド,ヘニーヒューズ,
8,5,アウフヴィント,牝4,岡村健,大井・嶋田幸晴,逃げ,8.4,4,1,C1,40.3,527(+18),水沢,124,中17週,,,0,ドレフォン,Azamour,
9,6,ティーズリンク,牝4,佐野遥,大井・須田和伸,差し,27.5,9,4,C2四 (C2五),38.6,446(-1),大井,21,中2週,,,0,ハタノヴァンクール,ヨハネスブルグ,
10,6,アリーバ,牝5,高橋昭,大井・立花伸,追込,186.9,14,11,C2四 (C2五),38.8,423(-1),大井,21,中2週,,,0,リアルスティール,Zoffany,
11,7,ビップクララ,牝4,,大井・荒井朋弘,差し,16.5,6,1,C2 選抜,38.4,462(+6),大井,35,中4週,,,0,マクフィ,ダイワメジャー,
12,7,アジアパテック,牡4,山本大,大井・堀千亜樹,差し,111.0,12,8,C2四 (C2五),39.5,510(+4),大井,21,中2週,,,0,アジアエクスプレス,ゴールドアリュール,
13,8,トワイライト,牡4,矢野貴,大井・福永敏,差し,2.4,1,2,C2七 (C2八),39.3,446(0),大井,23,中2週,,,0,ナダル,ディープインパクト,
14,8,ベイステート,牡5,西優哉,大井・澤佳宏,差し,34.3,10,6,C2四 (C2五),38.0,487(+7),大井,21,中2週,,,0,シルバーステート,Broken Vow,
