着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,7,サンディエゴ,セ4,56.0,藤本現暉,2:09.2,,5,8.4,38.3,大井 上杉昌宏,499(+1)
2,2,2,クールブリーズ,牡4,53.0,▲木澤奨,2:09.6,2,6,8.6,38.7,大井 的場直之,469(+2)
3,6,8,ハクアイソレイユ,牝4,54.0,野畑凌,2:09.7,3/4,8,18.2,39.2,大井 松浦裕之,466(-2)
4,8,11,ツートンショコラ,牝5,54.0,和田譲治,2:09.9,3/4,7,12.7,39.7,大井 蛯名雄太,497(+20)
5,4,4,サガノオウマサン,セ5,56.0,御神本訓,2:10.3,2,9,18.3,39.1,大井 栗田泰昌,455(+3)
6,5,6,エコロタイタン,牡7,56.0,達城龍次,2:10.4,1/2,10,104.1,38.9,大井 立花伸,481(+1)
7,7,10,ネポティズムベビー,牝4,54.0,F.ゴン,2:10.5,クビ,1,4.0,39.8,大井 須田和伸,500(+8)
8,1,1,ビーンスモークモカ,牝4,54.0,笹川翼,2:10.8,1.1/2,4,6.0,40.6,大井 宗形竹見,459(-4)
9,3,3,シンクグッド,牡5,55.0,☆谷内貫太,2:10.8,ハナ,11,116.2,39.5,大井 福永敏,515(0)
10,5,5,ピーターセン,牡3,55.0,鷹見陸,2:11.2,2,3,5.2,39.9,大井 藤田輝信,470(-1)
11,8,12,ニシノミチアキ,牡4,56.0,本田正重,2:12.5,6,2,4.8,42.0,大井 佐宗応和,501(+23)
除外,7,9,レディーキラー,牡4,53.0,▲西優哉,,,,,,大井 渡部則夫,479(-2)
