券種,組み合わせ,配当,人気
単勝,7,160,1
複勝,7,120,1
複勝,4,240,5
複勝,6,680,8
枠連,4-7,400,1
馬連,4-7,440,2
ワイド,4-7,330,4
ワイド,6-7,1030,13
ワイド,4-6,3230,24
馬単,7-4,680,3
3連複,4-6-7,7680,24
3連単,7-4-6,13840,47
