馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スターオブウーノ,牡5,松崎正,大井・庄子昭彦,差し,461.9,11,13,C3三 四,38.7,444(-3),大井,22,中2週,,,0,シビルウォー,ベーカバド,
2,2,イッツバッド,牝8,西優哉,大井・市村誠,差し,4.1,3,3,C3三 四,37.4,452(-1),大井,22,中2週,,,0,ヴァンセンヌ,デインヒル,
3,3,ラッキー,牝4,谷内貫,大井・佐野謙二,差し,43.2,9,11,C3一 二,39.9,499(-1),大井,21,中2週,,,0,フォーウィールドライブ,ダンスインザダーク,
4,4,ハナヒラク,牝4,西啓太,大井・荒井朋弘,先行,15.6,5,7,C3三 四,39.4,461(+2),大井,22,中2週,,,0,サングラス,エピファネイア,
5,5,スモモモモモモモモ,牝8,田中洸,大井・佐宗応和,差し,26.9,7,10,ランチタ(C3),40.6,439(-2),浦和,36,中4週,,,0,アンライバルド,Macho Uno,
6,6,アネラカイカマヒネ,牝6,杉山海,大井・中道啓二,逃げ,2.7,1,6,C3三 四,39.8,455(+6),大井,22,中2週,,,0,ベストウォーリア,アドマイヤジャパン,
7,6,フェアリーマイア,牝6,高橋優,大井・村上頼章,差し,17.6,6,8,C3三 四,38.6,415(-4),大井,22,中2週,,,0,レインボーライン,キャプテンスティーヴ,
8,7,フロリダフォンテン,牝6,中村尚,大井・井上弘之,逃げ,5.6,4,11,C212(C213),41.3,420(+10),大井,233,中32週,,Y,0,レッドファルクス,ルールオブロー,
9,7,ブライトゲイザー,牡4,達城龍,大井・納谷和玖,差し,38.0,8,14,C3一 二,42.5,505(+4),大井,21,中2週,,,0,イスラボニータ,ディープインパクト,
10,8,ストロングフレイヤ,牝6,藤本現,大井・蛯名雄太,先行,3.8,2,2,C3六 七,39.4,458(+10),大井,80,中10週,,,0,オルフェーヴル,キングカメハメハ,
11,8,ブレイクルージュ,牝5,石川駿,大井・堀千亜樹,差し,283.2,10,13,C3五 六,43.4,464(+12),大井,114,中15週,,,0,ブレイクランアウト,シンボリクリスエス,
