コーナー,通過順
1コーナー,"8-2,6,(3,5),7,(1,4)"
2コーナー,"8,(5,2,6),(3,1,7)-4"
3コーナー,"8,2,(5,6),(3,1,7),4"
4コーナー,"8,(5,2),(3,6),1,4,7"
