着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,9,ナインエスクァイア,牡4,56.0,和田譲治,1:13.2,,1,1.3,37.3,大井 真島大輔,471(-11)
2,4,6,タイセイガスト,牡5,56.0,矢野貴之,1:13.3,1/2,2,7.4,36.9,大井 藤田輝信,496(-4)
3,8,14,スナイプフレイバー,牡6,56.0,菅原涼太,1:13.3,ハナ,5,22.1,37.7,大井 坂井英光,509(-2)
4,5,7,カガヤキトップ,牝4,54.0,高橋昭平,1:14.0,3.1/2,4,13.0,38.3,大井 立花伸,442(+4)
5,3,4,ヘクトプリンセス,牝5,53.0,☆谷内貫太,1:14.2,1.1/4,13,111.1,37.5,大井 嶋田幸晴,422(-2)
6,7,12,リッキーフェイス,牝5,51.0,▲西優哉,1:14.2,クビ,11,81.9,38.2,大井 澤佳宏,486(+3)
7,1,1,オースミメッシーナ,牝7,54.0,高野誠毅,1:14.3,クビ,10,49.1,38.0,大井 鷹見浩,477(-1)
8,2,2,シューボーイ,牡4,55.0,☆中山遥人,1:14.4,1/2,12,106.2,36.9,大井 佐野謙二,499(-10)
9,6,10,コスモブライヤー,牡7,56.0,藤田凌,1:14.4,クビ,9,36.2,37.4,大井 栗田裕光,517(+10)
10,4,5,サブノコイゴコロ,牝5,51.0,▲高橋優,1:14.5,クビ,8,35.4,38.5,大井 鷹見浩,461(+4)
11,8,13,エイシンネクタル,牡6,56.0,古岡勇樹,1:14.6,1/2,14,152.3,38.2,大井 遠藤茂,477(+1)
12,7,11,サブノリョウマ,牡7,56.0,鷹見陸,1:15.1,2.1/2,6,23.8,37.9,大井 阪本一栄,472(-1)
13,3,3,エイシンラセーヌ,牝4,54.0,達城龍次,1:15.3,1.1/4,3,11.3,38.1,大井 堀千亜樹,475(0)
14,5,8,レディメローラ,牝6,54.0,E.シャ,1:15.8,2.1/2,7,34.7,39.5,大井 米田英世,433(+11)
