着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,11,シビックドリーム,牡4,55.0,笹川翼,1:26.8,,2,2.8,38.6,大井 米田英世,522(+2)
2,6,7,コアリオ,牝6,55.0,鷹見陸,1:27.3,2.1/2,5,20.3,37.9,大井 栗田裕光,522(+2)
3,3,3,フェルディナンド,牝5,55.0,安藤洋一,1:27.4,3/4,7,30.7,37.8,大井 藤田輝信,482(-5)
4,4,4,ゴールドジャッジ,牡7,57.0,石川倭,1:27.6,3/4,4,9.4,39.2,大井 立花伸,504(+3)
5,5,5,トゥースパークル,牡8,57.0,矢野貴之,1:27.6,クビ,1,2.6,39.2,大井 藤田輝信,507(-4)
6,6,8,クラウンシューター,牡7,57.0,藤田凌,1:27.8,1,6,29.0,39.0,大井 栗田裕光,506(+1)
7,5,6,オルトスラッガー,セ8,57.0,達城龍次,1:27.9,クビ,8,49.7,38.4,大井 井上弘之,507(-4)
8,8,12,ダイバリオン,牡7,57.0,岡村健司,1:28.1,1,11,247.6,38.2,大井 嶋田幸晴,472(-2)
9,2,2,メジャーデビュー,牝5,55.0,野畑凌,1:28.1,アタマ,9,59.2,40.0,大井 橋本和馬,445(-3)
10,1,1,サブノハクタカ,牡8,57.0,藤本現暉,1:28.5,2,10,229.9,38.8,大井 鷹見浩,486(+2)
11,7,9,トップアメリカン,牡7,57.0,服部茂史,1:29.1,3,12,301.5,39.9,大井 佐宗応和,521(-1)
12,7,10,リトルビッグホーン,セ5,55.0,本田正重,1:29.3,1.1/4,3,4.0,41.0,大井 渡辺和雄,462(+16)
