コーナー,通過順
1コーナー,"4,7,9,(1,2),6-8,3,5"
2コーナー,"4,7,(9,2),1,6-8,3-5"
3コーナー,"4,7-(1,9),2,6,8,3=5"
4コーナー,"4,7-(1,9,2)-6,8,3=5"
