コーナー,通過順
2コーナー,"(4,9,10,11),(1,8),(5,7),13,(2,12),3=6"
3コーナー,"(4,9),10,11,(1,8),7,5,12,13,2,3=6"
4コーナー,"4,9-(10,11),1,(7,8),5,(13,12),2,3=6"
