券種,組み合わせ,配当,人気
単勝,1,100,1
複勝,1,100,1
複勝,6,130,2
馬連,1-6,160,1
ワイド,1-6,100,1
ワイド,1-3,420,7
ワイド,3-6,710,9
馬単,1-6,220,1
3連複,1-3-6,1000,4
3連単,1-6-3,1470,6
