着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,ハイケンス,牡5,56.0,野畑凌,1:41.4,,2,3.0,40.0,大井 荒井朋弘,466(-4)
2,6,9,ナインフォルド,牡3,55.0,矢野貴之,1:41.6,1.1/4,1,3.0,39.6,大井 藤田輝信,506(-9)
3,4,4,サンディエゴ,セ4,56.0,藤本現暉,1:41.7,1/2,11,85.8,39.3,大井 上杉昌宏,498(-5)
4,1,1,コーゲンシルバー,牡5,56.0,中村尚平,1:41.9,1,4,8.1,39.7,大井 井上弘之,463(-1)
5,2,2,ユーヒナタ,牝6,51.0,▲木澤奨,1:41.9,アタマ,9,34.6,39.3,大井 村上頼章,470(-4)
6,5,6,ハクアイソレイユ,牝4,54.0,笹川翼,1:42.2,1.1/2,7,19.8,38.7,大井 松浦裕之,468(+4)
7,6,8,クアッズ,セ4,56.0,石川駿介,1:42.3,1/2,6,15.9,41.0,大井 納谷和玖,491(+3)
8,3,3,ドライブミーホーム,牡3,55.0,張田昂,1:43.0,3.1/2,5,12.8,40.1,大井 橋本和馬,436(-3)
9,8,12,カズノトレジャー,牡5,56.0,本田正重,1:43.1,1/2,12,109.5,39.9,大井 佐野謙二,465(+4)
10,8,13,グロワールスカイ,牡4,56.0,和田譲治,1:43.4,1.1/2,3,5.8,41.6,大井 渡辺和雄,504(+5)
11,5,7,エコロタイタン,牡7,56.0,達城龍次,1:43.6,1,10,84.9,40.4,大井 立花伸,480(-6)
12,7,10,エスピエグル,牡3,55.0,西啓太,1:45.6,10,8,20.9,43.8,大井 堀千亜樹,459(0)
13,4,5,グレック,牡5,55.0,☆中山遥人,1:45.7,クビ,13,125.7,43.5,大井 佐宗応和,544(+9)
