着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,10,ラブラブフォー,牝4,52.0,▲杉山海波,0:59.8,,1,1.7,36.0,大井 荒井朋弘,491(-2)
2,8,12,サカベンクイーン,牝7,53.0,藤本現暉,1:00.8,5,8,28.4,36.7,大井 赤嶺本浩,489(-1)
3,4,4,タガノサダフ,牡4,52.0,▲高橋優,1:00.8,クビ,6,20.3,36.4,大井 村上頼章,471(-4)
4,2,2,アンモニャイト,牝4,55.0,達城龍次,1:00.9,1/2,9,34.6,36.2,大井 鷹見浩,476(+1)
5,1,1,ニンリル,牝4,55.0,和田譲治,1:00.9,アタマ,3,8.6,36.6,大井 嶋田幸晴,467(+6)
6,5,6,ジャティルウィ,牡5,57.0,西啓太,1:00.9,アタマ,2,4.6,36.7,大井 中道啓二,545(+5)
7,6,7,ヨシノカムイ,牡4,55.0,菅原涼太,1:01.2,1.1/2,10,64.2,35.9,大井 市村誠,464(-5)
8,6,8,コノヨルヲトメテヨ,牝4,52.0,☆谷内貫太,1:01.7,2.1/2,7,24.2,36.7,大井 嶋田幸晴,440(-1)
9,5,5,サウンドロックス,牡5,57.0,江里口裕,1:02.1,2,5,12.0,37.4,大井 高野毅,463(+4)
10,3,3,ブレイブゼウス,牡7,55.0,安藤洋一,1:02.7,3,11,92.4,36.6,大井 嶋田幸晴,523(+7)
11,8,11,クイーンオブソウル,牝6,55.0,松崎正泰,1:02.9,1.1/4,12,216.5,37.2,大井 高野毅,488(+1)
12,7,9,アイサイト,牝4,52.0,☆中山遥人,1:03.1,1.1/4,4,11.8,38.7,大井 福永敏,461(+1)
