コーナー,通過順
1コーナー,"9,(3,7),8,4-2,5-6"
2コーナー,"(9,3,7)-(4,8),2-5-6"
3コーナー,"9,3,7,4,(8,2),(5,6)"
4コーナー,"9-3,7,(4,2),(5,6),8"
