券種,組み合わせ,配当,人気
単勝,14,160,1
複勝,14,110,1
複勝,3,180,2
複勝,4,220,4
枠連,3-8,340,1
馬連,3-14,600,1
ワイド,3-14,300,1
ワイド,4-14,410,3
ワイド,3-4,930,11
馬単,14-3,830,1
3連複,3-4-14,1670,1
3連単,14-3-4,4200,1
