券種,組み合わせ,配当,人気
単勝,5,420,3
複勝,5,170,3
複勝,10,230,5
複勝,12,140,1
枠連,4-6,1180,4
馬連,5-10,2290,9
ワイド,5-10,670,8
ワイド,5-12,310,2
ワイド,10-12,480,5
馬単,5-10,3310,12
3連複,5-10-12,2130,5
3連単,5-10-12,11450,25
