着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,ラストラブラブ,牝3,54.0,吉井章,1:43.3,,1,3.3,39.8,大井 荒井朋弘,482(0)
2,7,9,ディアモアー,牝3,54.0,達城龍次,1:43.8,2.1/2,4,5.3,39.7,大井 納谷和玖,440(+9)
3,8,12,ペニーファウンテン,牝3,54.0,笹川翼,1:43.9,1/2,3,3.9,40.2,大井 渡辺和雄,473(+9)
4,6,7,ボンヴィアッジョ,牝3,54.0,野畑凌,1:44.1,1,7,19.7,40.6,大井 阪本一栄,499(-1)
5,6,8,ハッチン,牝3,54.0,矢野貴之,1:44.6,2.1/2,2,3.7,39.9,大井 福永敏,474(0)
6,5,6,スクラッチクラッチ,牝3,51.0,▲高橋優,1:44.6,アタマ,12,208.5,40.2,大井 佐野謙二,473(+2)
7,5,5,エスクラス,牝3,54.0,藤本現暉,1:44.7,クビ,8,38.6,40.7,大井 栗田裕光,458(+5)
8,1,1,ハヤマデイズ,牝3,54.0,田中洸多,1:44.7,クビ,11,93.7,40.4,大井 穂刈隆志,477(+3)
9,8,11,ボワヴェール,牝3,54.0,安藤洋一,1:44.8,クビ,6,17.7,41.3,大井 藤田輝信,470(+5)
10,3,3,トビーンズ,牝3,54.0,千田洋,1:44.8,アタマ,10,59.5,40.2,大井 大宮和也,458(+6)
11,7,10,アリアケグレイト,牝3,54.0,町田直希,1:47.2,大,9,58.9,43.3,大井 渡部則夫,472(+7)
12,4,4,ローズプリンセス,牝3,54.0,藤田凌,1:48.2,5,5,15.0,44.4,大井 中道啓二,461(+21)
