馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アネラカイカマヒネ,牝6,杉山海,大井・中道啓二,逃げ,2.9,2,4,C217,40.0,446(+4),大井,226,中31週,,Y,0,ベストウォーリア,アドマイヤジャパン,
2,2,イッツバッド,牝8,高橋優,大井・市村誠,差し,6.2,3,4,C3四 五,36.6,449(+6),大井,21,中2週,,,0,ヴァンセンヌ,デインヒル,
3,3,ハナヒラク,牝4,西啓太,大井・荒井朋弘,先行,26.6,6,12,C3四 五,39.7,457(+2),大井,21,中2週,,,0,サングラス,エピファネイア,
4,4,ツクシ,牝6,横川怜,大井・大宮和也,差し,35.7,8,9,C3六 七,39.6,462(-1),大井,22,中2週,,,0,ファインニードル,アドマイヤドン,
5,5,シルバーマック,牝4,Ｅ．シ,大井・須田和伸,差し,9.5,4,3,C3六 七,39.5,467(-1),大井,22,中2週,,,0,サンダースノー,Holy Bull,
6,5,ドンナドンナ,牝6,田中洸,大井・橋本和馬,先行,37.6,9,7,C3六 七,40.9,460(+11),大井,22,中2週,,,0,マジェスティックウォリアー,ゴールドアリュール,
7,6,コーリングヘニー,牡5,野畑凌,大井・的場直之,先行,2.4,1,2,C3六 七,39.7,564(0),大井,22,中2週,,,0,ヘニーヒューズ,サウスヴィグラス,
8,6,コトブキエース,牡6,西優哉,大井・渡部則夫,差し,12.0,5,5,C3六 七,39.4,472(-4),大井,22,中2週,,,0,メイショウボーラー,ブラックホーク,
9,7,カンタベリーバイク,牡4,岡村健,大井・遠藤茂,差し,28.6,7,6,C3四 五,38.6,479(+7),大井,21,中2週,,,0,ベルシャザール,タニノギムレット,
10,7,スターオブウーノ,牡5,松崎正,大井・庄子昭彦,差し,244.1,12,13,C3四 五,38.0,444(+7),大井,21,中2週,,,0,シビルウォー,ベーカバド,
11,8,スイヘイセン,牡5,佐野遥,大井・阪本一栄,差し,69.5,10,13,C3六 七,39.7,491(+2),大井,22,中2週,,,0,ベストウォーリア,ネオユニヴァース,
12,8,ソフィアトート,牝5,菅原涼,大井・堀千亜樹,差し,119.7,11,12,C3六 七,40.3,431(+5),大井,22,中2週,,,0,ファインニードル,Sadler's Wells,
