コーナー,通過順
1コーナー,"(2,4),9,(1,13),10,12,(6,11),8,3,5,7"
2コーナー,"(2,4),9,(1,10,13),12,6,11,8,3,5,7"
3コーナー,"4,(2,9),1,(10,12),13,11,(6,8),3,5,7"
4コーナー,"4,(2,9),(1,12),10,(6,13),(11,8),3,5-7"
